Date,Day_of_Week,Month,Product_ID,Product_Category,Product_Price,Product_Features,Historical_Sales_Quantity,Historical_Sales_Revenue,Current_Inventory_Level,Reorder_Point,Lead_Time,Promotion_Type,Customer_Segmentation,Economic_Indicator,Supplier_Performance,Customer_Rating,Stock_Available,Sales_Quantity,Promotion_Flag,Sales_Revenue
2016-10-21,Friday,October,9407,Clothing,829.7712,UV Protection,279,413.87199999999996,83,5.477719449434801,10,None,Segment2,2.32,0.32,2.91,323,28,0,793
2016-10-22,Saturday,October,1587,Toys,313.10510000000005,Battery-Powered,314,743.4570000000001,-10,3.067870794010688,5,Discount,Segment2,1.85,0.66,2.95,145,22,1,781
2016-10-23,Sunday,October,8038,Clothing,344.6274,Slim Fit,485,70.17200000000001,9,13.907738426030347,10,Bundle,Segment3,0.78,0.4,4.66,512,57,1,187
2016-10-24,Monday,October,7133,Furniture,587.54685,Leather Upholstery,140,1148.7011,175,2.726455185259403,2,Discount,Segment3,0.89,0.41,1.28,531,49,1,618
2016-10-25,Tuesday,October,6410,Clothing,1004.2875,UV Protection,350,1218.365,59,0.565655102715014,1,Bundle,Segment3,2.25,0.25,3.61,582,52,1,4143
2016-10-26,Wednesday,October,4325,Furniture,527.4165,Adjustable Shelves,375,1849.947,124,0.8952872217683984,1,Bundle,Segment2,1.7,0.61,3.61,105,5,1,2180
2016-10-27,Thursday,October,9183,Toys,399.18648,Interactive,233,1506.3846,47,5.423118140462466,5,None,Segment2,0.84,0.57,2.17,272,30,0,1079
2016-10-28,Friday,October,6651,Toys,398.47720000000004,Educational,109,484.68940000000003,8,1.4022868516982046,1,None,Segment3,1.1,0.13,1.29,377,34,0,864
2016-10-29,Saturday,October,4189,Furniture,781.9728,Leather Upholstery,477,1138.4956,-7,5.974646190250798,10,Discount,Segment1,1.48,0.44,4.88,503,60,1,2505
2016-10-30,Sunday,October,5448,Books,100.80400000000002,Hardcover,304,495.8645,-7,2.564569396979055,3,None,Segment2,0.55,0.17,3.06,277,36,0,2090
2016-10-31,Monday,October,4098,Toys,27.536079999999995,Battery-Powered,350,3209.2929000000004,64,5.269576518457386,7,Discount,Segment2,2.32,0.81,3.67,11,-8,1,2823
2016-11-01,Tuesday,November,8913,Electronics,1162.584,Wi-Fi Enabled,304,591.1318,166,7.782680495250942,6,Discount,Segment2,2.0,0.71,2.99,613,68,1,485
2016-11-02,Wednesday,November,3178,Books,530.7156800000001,Award-Winning,466,1585.9572,-18,4.191500306523874,7,None,Segment1,1.58,0.34,4.57,238,24,0,4568
2016-11-03,Thursday,November,9924,Clothing,174.175,100% Cotton,484,3774.5695,131,3.674578533464433,4,Bundle,Segment2,2.5,0.85,4.69,48,4,1,3887
2016-11-04,Friday,November,3555,Toys,151.02549000000002,Interactive,139,52.3754,165,5.218120935865807,10,None,Segment1,1.71,0.22,1.27,102,11,0,58
2016-11-05,Saturday,November,2466,Furniture,1442.2191,Leather Upholstery,323,1730.9544,9,2.074473758064403,2,None,Segment1,2.29,0.56,3.04,373,33,0,1946
2016-11-06,Sunday,November,5476,Toys,585.1117800000001,Interactive,231,720.2220000000001,-13,11.893747135222453,9,Bundle,Segment1,1.53,0.46,2.44,478,55,1,886
2016-11-07,Monday,November,3011,Clothing,415.59000000000003,UV Protection,399,924.9027,-33,0.6109323440366184,1,Bundle,Segment3,1.05,0.73,4.12,202,14,1,896
2016-11-08,Tuesday,November,3757,Toys,323.2515,Educational,205,3970.2455,-21,5.870906106780819,9,Bundle,Segment1,1.3,0.89,1.99,266,21,1,1962
2016-11-09,Wednesday,November,6497,Electronics,154.212,Wi-Fi Enabled,257,2248.2847,-11,5.942841841285961,7,Discount,Segment3,0.71,0.79,2.64,197,29,1,1724
2016-11-10,Thursday,November,4443,Books,206.94648000000004,Hardcover,201,1369.6513,111,9.17562093483081,10,Bundle,Segment1,2.47,0.61,1.82,122,15,1,668
2016-11-11,Friday,November,1452,Clothing,178.96259999999998,100% Cotton,391,2449.9332,-26,3.213906530169265,3,Bundle,Segment3,2.13,0.66,3.78,54,7,1,2277
2016-11-12,Saturday,November,8329,Toys,233.78036000000003,Educational,98,1875.9477999999997,61,4.872483743635957,6,None,Segment1,0.82,0.71,1.17,254,23,0,644
2016-11-13,Sunday,November,4861,Clothing,572.9944,Slim Fit,416,860.0826,42,2.78093095971195,3,None,Segment3,1.49,0.31,4.18,201,11,0,2755
2016-11-14,Monday,November,1434,Electronics,413.21664,4K Ultra HD,321,468.68160000000006,58,3.6306108453994597,5,Bundle,Segment3,1.44,0.16,3.01,277,21,1,1858
2016-11-15,Tuesday,November,8021,Toys,129.72608000000002,Battery-Powered,486,460.681,-76,3.943359080387645,6,None,Segment3,0.64,0.13,4.91,178,10,0,3022
2016-11-16,Wednesday,November,5997,Furniture,159.76935,Adjustable Shelves,275,141.56640000000002,58,3.4026106720178344,5,Bundle,Segment1,0.93,0.54,2.92,106,7,1,176
2016-11-17,Thursday,November,5122,Furniture,1245.38355,Solid Wood,313,565.41,138,5.595594214724317,4,Bundle,Segment3,1.79,0.12,3.25,396,40,1,2587
2016-11-18,Friday,November,2473,Electronics,444.65939999999995,4K Ultra HD,123,127.4669,-6,5.488050591095445,10,Discount,Segment3,1.77,0.11,1.43,298,23,1,282
2016-11-19,Saturday,November,2745,Furniture,1186.9308,Solid Wood,219,583.3772,95,6.737621130773833,7,Discount,Segment2,2.06,0.89,2.39,293,23,1,344
2016-11-20,Sunday,November,3800,Toys,103.53156,Battery-Powered,256,2912.1623999999997,167,4.089507606610459,4,Bundle,Segment3,2.46,0.63,2.57,31,-5,1,2301
2016-11-21,Monday,November,2708,Electronics,46.91232,Wi-Fi Enabled,412,294.6834,9,6.18227233076742,8,None,Segment2,0.52,0.82,3.92,88,18,0,298
2016-11-22,Tuesday,November,9440,Furniture,156.24060000000003,Solid Wood,386,1973.9349,135,6.419092277022398,5,Discount,Segment1,1.09,0.71,3.79,128,4,1,1706
2016-11-23,Wednesday,November,4748,Furniture,47.8332,Adjustable Shelves,170,1705.44,161,5.717011487603675,7,Bundle,Segment2,0.86,0.76,1.51,47,4,1,794
2016-11-24,Thursday,November,1533,Furniture,1138.5168,Solid Wood,123,2109.8445,72,5.516337568231055,6,Bundle,Segment1,2.32,0.51,1.34,389,41,1,1182
2016-11-25,Friday,November,1358,Books,41.692479999999996,Bestseller,290,154.85139999999998,25,5.335081826745061,8,Discount,Segment3,2.26,0.59,2.92,11,-6,1,183
2016-11-26,Saturday,November,6231,Books,466.42176,Award-Winning,362,3067.0409,21,1.8363677114773893,3,None,Segment3,1.26,0.77,3.76,615,54,0,3135
2016-11-27,Sunday,November,2185,Clothing,130.1984,100% Cotton,414,713.0574000000001,18,6.731260357328742,6,Bundle,Segment3,0.61,0.66,4.32,198,22,1,901
2016-11-28,Monday,November,6701,Furniture,1414.11525,Solid Wood,161,206.225,17,8.792303297717645,8,Discount,Segment2,1.97,0.25,1.47,376,47,1,204
2016-11-29,Tuesday,November,9892,Toys,1120.92552,Educational,396,1491.687,-73,14.127904072219899,10,Bundle,Segment2,2.16,0.3,4.08,703,79,1,4530
2016-11-30,Wednesday,November,2678,Furniture,486.51060000000007,Adjustable Shelves,390,1255.2841999999998,68,10.39772262211514,7,Discount,Segment1,1.09,0.74,3.87,354,34,1,1263
2016-12-01,Thursday,December,4671,Furniture,392.71500000000003,Leather Upholstery,163,673.9488,18,3.4247766602960343,5,Discount,Segment2,1.0,0.21,1.66,331,38,1,1001
2016-12-02,Friday,December,4339,Toys,302.44038,Interactive,193,948.4938000000001,-4,7.283280213502239,7,Discount,Segment2,0.83,0.81,2.02,322,32,1,484
2016-12-03,Saturday,December,6674,Electronics,232.16003999999998,4K Ultra HD,184,1714.9816999999998,38,6.3216178698697805,6,None,Segment2,1.07,0.73,1.89,199,10,0,828
2016-12-04,Sunday,December,1317,Electronics,301.72607999999997,4K Ultra HD,420,2759.1702,-51,10.452047478102969,9,Discount,Segment1,1.44,0.87,4.37,236,27,1,3177
2016-12-05,Monday,December,5023,Clothing,473.7577,UV Protection,433,3503.3615999999997,144,3.526113135544011,5,Bundle,Segment3,2.21,0.72,4.52,159,9,1,4744
2016-12-06,Tuesday,December,4180,Clothing,451.67499999999995,UV Protection,233,481.57779999999997,59,1.4380695838421726,1,None,Segment2,2.03,0.38,2.2,294,33,0,634
2016-12-07,Wednesday,December,2602,Books,98.60928000000001,Award-Winning,268,382.74659999999994,24,4.003578345722689,3,None,Segment2,2.32,0.18,2.67,51,11,0,1038
2016-12-08,Thursday,December,9360,Electronics,218.6304,Bluetooth Connectivity,380,84.25040000000001,74,4.656794237076304,9,None,Segment1,1.93,0.52,3.64,103,18,0,103
2016-12-09,Friday,December,5286,Books,243.63312000000002,Hardcover,312,733.7154999999999,4,1.4120209208832706,1,None,Segment1,1.02,0.35,3.2,268,34,0,1382
2016-12-10,Saturday,December,3600,Clothing,20.787200000000002,100% Cotton,96,368.829,8,8.029599463662944,7,None,Segment1,1.12,0.15,1.04,15,4,0,471
2016-12-11,Sunday,December,7509,Electronics,415.79279999999994,4K Ultra HD,126,2254.2936,46,3.23365819168202,4,Discount,Segment3,2.04,0.78,1.25,111,14,1,785
2016-12-12,Monday,December,6808,Books,102.95168000000001,Award-Winning,400,57.9775,86,0.8124974168759536,1,None,Segment1,1.04,0.35,4.02,168,13,0,144
2016-12-13,Tuesday,December,9097,Furniture,1350.489,Leather Upholstery,222,454.3070000000001,68,8.801896910833968,8,Discount,Segment1,1.96,0.14,2.21,303,21,1,1221
2016-12-14,Wednesday,December,5571,Electronics,374.87687999999997,Bluetooth Connectivity,243,394.77239999999995,69,10.613775075129162,9,None,Segment3,2.27,0.36,2.36,110,8,0,568
2016-12-15,Thursday,December,2882,Toys,30.210840000000005,Interactive,424,1224.376,18,2.644155495612144,2,Bundle,Segment1,1.08,0.8,4.14,24,12,1,1253
2016-12-16,Friday,December,2192,Clothing,383.4656,UV Protection,199,1400.2812,16,6.022399339651651,6,None,Segment1,2.12,0.41,2.14,180,26,0,1753
2016-12-17,Saturday,December,8306,Electronics,370.3812,4K Ultra HD,467,250.3674,99,5.659739448054984,7,Bundle,Segment2,2.45,0.18,4.64,180,19,1,1209
2016-12-18,Sunday,December,1681,Books,842.1228799999999,Bestseller,363,3110.8852,178,1.2715070867809977,2,None,Segment3,2.32,0.76,3.45,405,44,0,2841
2016-12-19,Monday,December,9695,Electronics,807.8133599999999,Bluetooth Connectivity,259,323.596,124,1.432118423115738,2,None,Segment2,1.38,0.13,2.74,376,39,0,1578
2016-12-20,Tuesday,December,9473,Toys,467.39968000000005,Battery-Powered,359,524.5012,147,9.47971629600413,8,Bundle,Segment3,1.93,0.47,3.58,143,22,1,907
2016-12-21,Wednesday,December,9393,Furniture,710.358,Leather Upholstery,414,1343.8944999999999,124,2.088250450737256,2,None,Segment1,1.88,0.47,4.13,174,22,0,2639
2016-12-22,Thursday,December,2178,Toys,368.49648,Educational,432,766.4061999999999,183,1.4429374281627756,2,None,Segment1,1.01,0.86,4.18,343,40,0,757
2016-12-23,Friday,December,1405,Furniture,426.0096,Adjustable Shelves,254,2704.6037999999994,28,3.572795835586734,6,Bundle,Segment1,1.29,0.58,2.34,264,34,1,2005
2016-12-24,Saturday,December,5868,Books,439.6888,Hardcover,231,1652.5275000000001,159,8.920368964435875,6,Discount,Segment1,1.42,0.39,2.28,328,31,1,2104
2016-12-25,Sunday,December,7555,Toys,613.12064,Battery-Powered,197,1158.9876,84,1.9991737387547834,3,None,Segment1,1.36,0.36,1.87,272,30,0,1410
2016-12-26,Monday,December,4873,Clothing,296.9475,100% Cotton,265,683.8988,-2,2.4497941996380086,4,Discount,Segment2,0.75,0.26,2.58,422,34,1,1613
2016-12-27,Tuesday,December,3898,Clothing,223.67520000000002,100% Cotton,345,100.736,128,6.099506023792753,5,Bundle,Segment1,1.44,0.4,3.44,140,22,1,142
2016-12-28,Wednesday,December,2642,Books,445.54648,Award-Winning,386,1047.4104,-29,3.009307805995612,3,None,Segment1,1.27,0.24,3.86,272,21,0,3866
2016-12-29,Thursday,December,9193,Furniture,254.09220000000005,Leather Upholstery,158,2495.301,45,3.1054908587402905,3,Bundle,Segment3,0.68,0.82,1.52,223,18,1,1037
2016-12-30,Friday,December,5624,Toys,724.8395000000002,Battery-Powered,111,180.03580000000002,70,3.9738970917972773,6,Discount,Segment1,1.34,0.14,1.29,284,19,1,309
2016-12-31,Saturday,December,3748,Electronics,1289.13912,Wi-Fi Enabled,137,404.1348,12,5.499414242811484,8,None,Segment1,2.19,0.12,1.18,680,75,0,670
2017-01-01,Sunday,January,8326,Books,400.88400000000007,Bestseller,370,1332.1584,-22,7.626487415142394,6,Discount,Segment2,1.1,0.76,3.84,536,58,1,1272
2017-01-02,Monday,January,2248,Toys,838.1742600000001,Battery-Powered,484,1760.1382,30,5.837652453855681,6,Discount,Segment1,1.54,0.82,4.72,270,27,1,1671
2017-01-03,Tuesday,January,9981,Books,175.62648000000002,Hardcover,285,887.7479999999999,3,5.939720660069692,5,Discount,Segment2,1.57,0.3,2.78,109,8,1,1417
2017-01-04,Wednesday,January,8121,Electronics,38.7408,Wi-Fi Enabled,255,418.617,108,4.178382102946872,5,Discount,Segment2,0.56,0.18,2.48,39,13,1,1367
2017-01-05,Thursday,January,8576,Books,91.16448,Hardcover,476,1087.156,53,0.7290384927945158,1,None,Segment1,1.78,0.56,4.61,71,14,0,1853
2017-01-06,Friday,January,9603,Books,306.768,Hardcover,257,460.548,97,3.923238411047236,4,None,Segment1,0.88,0.44,2.69,635,71,0,551
2017-01-07,Saturday,January,2381,Electronics,601.8949200000001,Wi-Fi Enabled,188,1707.6995000000002,57,3.644553407459706,5,Bundle,Segment2,2.33,0.65,1.71,147,9,1,976
2017-01-08,Sunday,January,4834,Electronics,817.0924799999999,Wi-Fi Enabled,461,968.7562,74,4.1149911724387165,8,Bundle,Segment3,1.84,0.41,4.68,287,31,1,1919
2017-01-09,Monday,January,1026,Electronics,44.67888,4K Ultra HD,106,696.9620000000001,41,6.219362156523765,8,None,Segment2,1.42,0.14,1.21,31,12,0,1338
2017-01-10,Tuesday,January,9904,Toys,459.81936000000013,Battery-Powered,389,1007.1380999999999,68,3.0785233768615194,6,Discount,Segment2,1.12,0.29,3.84,505,40,1,2245
2017-01-11,Wednesday,January,6381,Furniture,689.9156999999999,Solid Wood,255,443.6212,8,10.46224449942672,7,Bundle,Segment2,1.46,0.22,2.6,470,38,1,1252
2017-01-12,Thursday,January,4595,Electronics,763.5657599999998,4K Ultra HD,290,125.8185,-42,8.866358952431536,10,Bundle,Segment2,1.41,0.37,2.73,312,40,1,152
2017-01-13,Friday,January,9566,Toys,711.65358,Educational,111,3989.8332000000005,98,12.669266025604493,9,None,Segment1,2.07,0.81,1.25,221,32,0,991
2017-01-14,Saturday,January,6489,Toys,221.11232,Battery-Powered,262,2637.9431,152,7.926692532662018,9,Discount,Segment3,0.52,0.59,2.44,385,45,1,2123
2017-01-15,Sunday,January,7300,Electronics,348.82056,Bluetooth Connectivity,482,552.756,81,3.180249474702728,5,None,Segment3,0.99,0.15,4.69,340,27,0,3001
2017-01-16,Monday,January,1567,Electronics,232.6128,4K Ultra HD,376,571.8919000000001,17,6.478868540447979,6,Discount,Segment2,0.56,0.67,3.96,247,22,1,697
2017-01-17,Tuesday,January,8568,Clothing,71.94149999999999,100% Cotton,331,1177.6415,4,4.081981836833597,5,Discount,Segment2,0.73,0.35,3.47,87,17,1,1979
2017-01-18,Wednesday,January,6902,Books,687.4212000000001,Hardcover,382,1043.1872,108,8.824784590457142,6,Discount,Segment3,1.83,0.88,3.76,443,44,1,889
2017-01-19,Thursday,January,5355,Books,219.16344,Bestseller,276,530.1437,21,8.579617978685967,10,Bundle,Segment1,0.87,0.19,2.75,167,26,1,1500
2017-01-20,Friday,January,2535,Clothing,29.098599999999998,UV Protection,497,293.4954,50,1.9779765157295537,3,Discount,Segment2,0.58,0.33,4.92,72,5,1,895
2017-01-21,Saturday,January,9601,Clothing,199.9491,Slim Fit,322,2590.3875,37,5.920166783121925,5,Bundle,Segment1,1.67,0.75,3.3,103,17,1,2592
2017-01-22,Sunday,January,3036,Books,398.45112,Award-Winning,466,2483.8434,35,2.7627868823283706,5,None,Segment1,1.23,0.54,4.73,356,31,0,3956
2017-01-23,Monday,January,1255,Electronics,674.001,4K Ultra HD,274,346.794,12,10.284333733143129,8,None,Segment2,1.35,0.7,2.6,242,29,0,272
2017-01-24,Tuesday,January,6641,Electronics,137.7216,Wi-Fi Enabled,116,138.16440000000003,139,9.759111852640444,8,None,Segment3,1.2,0.54,1.26,100,13,0,76
2017-01-25,Wednesday,January,9174,Toys,208.53052000000002,Educational,481,2602.9755000000005,47,6.600376003355078,7,Bundle,Segment1,1.48,0.81,4.89,98,0,1,2857
2017-01-26,Thursday,January,9873,Furniture,128.40749999999997,Adjustable Shelves,222,3274.201,32,0.921603045644986,1,None,Segment3,1.95,0.7,2.19,47,-2,0,1891
2017-01-27,Friday,January,5593,Clothing,569.2674,100% Cotton,445,380.98199999999997,63,3.7965070780687746,5,Bundle,Segment3,1.18,0.7,4.58,614,51,1,572
2017-01-28,Saturday,January,3610,Electronics,137.8944,Wi-Fi Enabled,95,251.618,-41,0.9144591779051586,1,Discount,Segment1,0.7,0.1,1.15,226,28,1,484
2017-01-29,Sunday,January,5003,Electronics,372.72144,4K Ultra HD,131,90.2718,41,1.114704112695595,2,None,Segment1,1.82,0.27,1.41,185,17,0,76
2017-01-30,Monday,January,6479,Furniture,554.9796,Adjustable Shelves,149,2364.0807,140,2.282055353952714,2,Discount,Segment3,2.16,0.57,1.58,117,8,1,1241
2017-01-31,Tuesday,January,5608,Electronics,568.5136799999999,Bluetooth Connectivity,386,1226.4582,43,5.452849220958118,5,Discount,Segment1,2.03,0.66,3.86,316,31,1,1315
2017-02-01,Wednesday,February,2181,Furniture,125.77589999999998,Solid Wood,346,290.568,31,4.5493271602089145,7,Discount,Segment3,0.58,0.24,3.36,90,9,1,898
2017-02-02,Thursday,February,9259,Toys,489.80800000000005,Educational,269,1000.335,56,6.167640771176406,7,Discount,Segment3,0.92,0.75,2.82,514,55,1,737
2017-02-03,Friday,February,2320,Furniture,698.1380999999999,Adjustable Shelves,104,954.1084000000001,-18,3.6399099697842847,5,Bundle,Segment2,1.94,0.49,1.11,261,25,1,450
2017-02-04,Saturday,February,7129,Toys,88.35992000000002,Battery-Powered,406,3343.3609999999994,81,6.7924472648919085,10,Discount,Segment2,0.62,0.7,3.87,130,12,1,3940
2017-02-05,Sunday,February,9145,Books,223.87256000000002,Bestseller,230,1990.2283,-6,4.785229655484261,5,None,Segment2,1.03,0.67,2.3,269,19,0,1165
2017-02-06,Monday,February,9187,Electronics,58.406400000000005,4K Ultra HD,369,297.3632,94,7.9616237465138955,10,Discount,Segment1,0.8,0.64,3.81,53,2,1,310
2017-02-07,Tuesday,February,9763,Clothing,252.9126,Slim Fit,383,2243.4682000000003,108,5.42465211354171,5,Bundle,Segment3,2.07,0.67,3.7,157,7,1,2788
2017-02-08,Wednesday,February,3634,Clothing,688.1776,100% Cotton,334,1985.7972,33,4.629334679697285,5,None,Segment2,1.76,0.51,3.51,566,66,0,2602
2017-02-09,Thursday,February,9254,Furniture,1521.1440000000002,Solid Wood,196,861.9047999999999,50,3.4175828032440907,5,Bundle,Segment2,2.22,0.24,2.12,680,74,1,1756
2017-02-10,Friday,February,6324,Electronics,93.97392,4K Ultra HD,134,256.8632,37,4.47360307986129,4,Discount,Segment2,1.57,0.17,1.18,34,-5,1,350
2017-02-11,Saturday,February,3513,Toys,731.43631,Battery-Powered,452,346.32500000000005,0,7.132296444549078,5,Bundle,Segment1,1.57,0.1,4.45,294,37,1,2690
2017-02-12,Sunday,February,1936,Clothing,611.8092,UV Protection,211,218.4425,104,3.3272859261805388,6,Discount,Segment3,1.62,0.25,2.3,531,45,1,420
2017-02-13,Monday,February,3754,Books,244.48176000000004,Hardcover,384,320.4645,-9,3.067648469959308,5,Bundle,Segment2,1.02,0.15,3.64,263,35,1,1760
2017-02-14,Tuesday,February,4980,Books,691.4572800000001,Award-Winning,190,147.4781,-14,3.3964801824743853,4,None,Segment1,1.84,0.77,2.03,272,34,0,71
2017-02-15,Wednesday,February,1073,Clothing,1011.262,UV Protection,459,1209.474,91,3.185670034217698,4,None,Segment1,2.38,0.35,4.65,529,61,0,3846
2017-02-16,Thursday,February,6195,Electronics,647.98272,Bluetooth Connectivity,111,536.5047000000001,-85,4.178675305456567,5,Bundle,Segment3,2.31,0.51,1.15,264,36,1,289
2017-02-17,Friday,February,6912,Toys,1258.76916,Interactive,342,1552.1254999999999,-14,6.9344476151792716,5,None,Segment2,2.44,0.85,3.59,512,48,0,1391
2017-02-18,Saturday,February,1130,Furniture,1095.94275,Leather Upholstery,247,263.648,120,2.520642216586323,4,Discount,Segment3,1.99,0.8,2.51,288,26,1,162
2017-02-19,Sunday,February,2766,Furniture,1204.2138,Adjustable Shelves,144,431.57759999999996,126,2.285967160305016,2,None,Segment2,1.66,0.24,1.29,640,58,0,422
2017-02-20,Monday,February,7079,Toys,511.9008400000001,Battery-Powered,298,1933.2721999999999,124,1.5221751484521546,3,Discount,Segment3,1.31,0.79,2.97,270,33,1,1480
2017-02-21,Tuesday,February,6772,Books,536.922,Hardcover,428,211.42730000000003,46,3.314720351231422,3,None,Segment2,1.83,0.17,4.18,348,42,0,979
2017-02-22,Wednesday,February,2838,Clothing,375.54049999999995,100% Cotton,148,343.46680000000003,-76,5.951519996599322,9,Bundle,Segment3,2.15,0.19,1.47,114,7,1,540
2017-02-23,Thursday,February,6042,Clothing,291.8125,100% Cotton,281,880.2486,-23,4.297912804439216,3,None,Segment2,1.25,0.87,2.72,177,19,0,594
2017-02-24,Friday,February,6273,Books,688.3984800000001,Bestseller,207,749.0732,96,10.356714595655255,9,None,Segment3,2.31,0.23,2.11,301,23,0,1531
2017-02-25,Saturday,February,5524,Clothing,823.2479999999999,Slim Fit,491,92.07270000000001,137,1.3337134026415005,1,None,Segment1,2.4,0.81,4.87,205,13,0,92
2017-02-26,Sunday,February,8078,Books,141.67616,Hardcover,375,905.541,113,5.151615521841637,5,Bundle,Segment2,0.61,0.78,3.73,419,43,1,959
2017-02-27,Monday,February,6843,Books,168.94656,Hardcover,252,1050.2379,19,9.47771902764147,8,Bundle,Segment2,2.16,0.27,2.7,83,8,1,2001
2017-02-28,Tuesday,February,4897,Clothing,505.17959999999994,UV Protection,287,1909.6508999999999,106,6.371129272985508,9,None,Segment2,2.28,0.69,2.67,150,14,0,1359
2017-03-01,Wednesday,March,6723,Furniture,141.99720000000002,Solid Wood,377,792.594,12,12.957263038486516,10,None,Segment2,2.41,0.55,3.83,46,1,0,1219
2017-03-02,Thursday,March,3406,Toys,554.97024,Battery-Powered,137,128.1434,-26,0.8563913389229519,1,Bundle,Segment1,1.44,0.22,1.34,215,16,1,125
2017-03-03,Friday,March,7015,Clothing,168.2505,UV Protection,189,3371.8794,35,6.786439706067761,9,Bundle,Segment2,1.03,0.86,1.77,223,26,1,1250
2017-03-04,Saturday,March,4690,Electronics,254.02332,Bluetooth Connectivity,142,482.4396,107,1.317257515078236,1,None,Segment2,0.59,0.12,1.41,294,24,0,995
2017-03-05,Sunday,March,2004,Electronics,80.21219999999998,4K Ultra HD,461,94.851,27,8.159571006499377,6,Bundle,Segment1,2.15,0.15,4.52,15,-8,1,535
